series_id,indicator_name,frequency,fecha,valor,anio,mes,dia,trimestre
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2020-11-18,0.5,2020,11,18,4
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2020-11-19,0.5,2020,11,19,4
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2020-11-20,0.5,2020,11,20,4
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2020-11-23,0.5,2020,11,23,4
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2020-11-24,0.5,2020,11,24,4
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2020-11-25,0.5,2020,11,25,4
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2020-11-26,0.5,2020,11,26,4
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2020-11-27,0.5,2020,11,27,4
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2020-11-30,0.5,2020,11,30,4
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2020-12-01,0.5,2020,12,1,4
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2020-12-02,0.5,2020,12,2,4
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2020-12-03,0.5,2020,12,3,4
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2020-12-04,0.5,2020,12,4,4
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2020-12-07,0.5,2020,12,7,4
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2020-12-09,0.5,2020,12,9,4
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2020-12-10,0.5,2020,12,10,4
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2020-12-11,0.5,2020,12,11,4
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2020-12-14,0.5,2020,12,14,4
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2020-12-15,0.5,2020,12,15,4
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2020-12-16,0.5,2020,12,16,4
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2020-12-17,0.5,2020,12,17,4
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2020-12-18,0.5,2020,12,18,4
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2020-12-21,0.5,2020,12,21,4
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2020-12-22,0.5,2020,12,22,4
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2020-12-23,0.5,2020,12,23,4
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2020-12-24,0.5,2020,12,24,4
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2020-12-28,0.5,2020,12,28,4
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2020-12-29,0.5,2020,12,29,4
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2020-12-30,0.5,2020,12,30,4
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-01-04,0.5,2021,1,4,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-01-05,0.5,2021,1,5,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-01-06,0.5,2021,1,6,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-01-07,0.5,2021,1,7,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-01-08,0.5,2021,1,8,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-01-11,0.5,2021,1,11,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-01-12,0.5,2021,1,12,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-01-13,0.5,2021,1,13,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-01-14,0.5,2021,1,14,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-01-15,0.5,2021,1,15,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-01-18,0.5,2021,1,18,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-01-19,0.5,2021,1,19,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-01-20,0.5,2021,1,20,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-01-21,0.5,2021,1,21,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-01-22,0.5,2021,1,22,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-01-25,0.5,2021,1,25,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-01-26,0.5,2021,1,26,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-01-27,0.5,2021,1,27,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-01-28,0.5,2021,1,28,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-01-29,0.5,2021,1,29,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-02-01,0.5,2021,2,1,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-02-02,0.5,2021,2,2,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-02-03,0.5,2021,2,3,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-02-04,0.5,2021,2,4,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-02-05,0.5,2021,2,5,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-02-08,0.5,2021,2,8,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-02-09,0.5,2021,2,9,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-02-10,0.5,2021,2,10,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-02-11,0.5,2021,2,11,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-02-12,0.5,2021,2,12,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-02-15,0.5,2021,2,15,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-02-16,0.5,2021,2,16,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-02-17,0.5,2021,2,17,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-02-18,0.5,2021,2,18,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-02-19,0.5,2021,2,19,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-02-22,0.5,2021,2,22,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-02-23,0.5,2021,2,23,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-02-24,0.5,2021,2,24,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-02-25,0.5,2021,2,25,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-02-26,0.5,2021,2,26,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-03-01,0.5,2021,3,1,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-03-02,0.5,2021,3,2,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-03-03,0.5,2021,3,3,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-03-04,0.5,2021,3,4,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-03-05,0.5,2021,3,5,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-03-08,0.5,2021,3,8,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-03-09,0.5,2021,3,9,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-03-10,0.5,2021,3,10,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-03-11,0.5,2021,3,11,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-03-12,0.5,2021,3,12,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-03-15,0.5,2021,3,15,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-03-16,0.5,2021,3,16,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-03-17,0.5,2021,3,17,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-03-18,0.5,2021,3,18,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-03-19,0.5,2021,3,19,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-03-22,0.5,2021,3,22,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-03-23,0.5,2021,3,23,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-03-24,0.5,2021,3,24,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-03-25,0.5,2021,3,25,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-03-26,0.5,2021,3,26,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-03-29,0.5,2021,3,29,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-03-30,0.5,2021,3,30,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-03-31,0.5,2021,3,31,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-04-01,0.5,2021,4,1,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-04-05,0.5,2021,4,5,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-04-06,0.5,2021,4,6,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-04-07,0.5,2021,4,7,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-04-08,0.5,2021,4,8,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-04-09,0.5,2021,4,9,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-04-12,0.5,2021,4,12,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-04-13,0.5,2021,4,13,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-04-14,0.5,2021,4,14,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-04-15,0.5,2021,4,15,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-04-16,0.5,2021,4,16,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-04-19,0.5,2021,4,19,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-04-20,0.5,2021,4,20,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-04-21,0.5,2021,4,21,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-04-22,0.5,2021,4,22,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-04-23,0.5,2021,4,23,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-04-26,0.5,2021,4,26,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-04-27,0.5,2021,4,27,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-04-28,0.5,2021,4,28,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-04-29,0.5,2021,4,29,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-04-30,0.5,2021,4,30,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-05-03,0.5,2021,5,3,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-05-04,0.5,2021,5,4,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-05-05,0.5,2021,5,5,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-05-06,0.5,2021,5,6,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-05-07,0.5,2021,5,7,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-05-10,0.5,2021,5,10,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-05-11,0.5,2021,5,11,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-05-12,0.5,2021,5,12,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-05-13,0.5,2021,5,13,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-05-14,0.5,2021,5,14,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-05-17,0.5,2021,5,17,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-05-18,0.5,2021,5,18,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-05-19,0.5,2021,5,19,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-05-20,0.5,2021,5,20,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-05-24,0.5,2021,5,24,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-05-25,0.5,2021,5,25,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-05-26,0.5,2021,5,26,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-05-27,0.5,2021,5,27,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-05-28,0.5,2021,5,28,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-05-31,0.5,2021,5,31,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-06-01,0.5,2021,6,1,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-06-02,0.5,2021,6,2,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-06-03,0.5,2021,6,3,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-06-04,0.5,2021,6,4,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-06-07,0.5,2021,6,7,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-06-08,0.5,2021,6,8,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-06-09,0.5,2021,6,9,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-06-10,0.5,2021,6,10,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-06-11,0.5,2021,6,11,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-06-14,0.5,2021,6,14,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-06-15,0.5,2021,6,15,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-06-16,0.5,2021,6,16,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-06-17,0.5,2021,6,17,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-06-18,0.5,2021,6,18,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-06-22,0.5,2021,6,22,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-06-23,0.5,2021,6,23,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-06-24,0.5,2021,6,24,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-06-25,0.5,2021,6,25,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-06-29,0.5,2021,6,29,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-06-30,0.5,2021,6,30,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-07-01,0.5,2021,7,1,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-07-02,0.5,2021,7,2,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-07-05,0.5,2021,7,5,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-07-06,0.5,2021,7,6,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-07-07,0.5,2021,7,7,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-07-08,0.5,2021,7,8,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-07-09,0.5,2021,7,9,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-07-12,0.5,2021,7,12,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-07-13,0.5,2021,7,13,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-07-14,0.5,2021,7,14,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-07-15,0.75,2021,7,15,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-07-19,0.75,2021,7,19,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-07-20,0.75,2021,7,20,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-07-21,0.75,2021,7,21,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-07-22,0.75,2021,7,22,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-07-23,0.75,2021,7,23,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-07-26,0.75,2021,7,26,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-07-27,0.75,2021,7,27,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-07-28,0.75,2021,7,28,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-07-29,0.75,2021,7,29,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-07-30,0.75,2021,7,30,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-08-02,0.75,2021,8,2,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-08-03,0.75,2021,8,3,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-08-04,0.75,2021,8,4,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-08-05,0.75,2021,8,5,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-08-06,0.75,2021,8,6,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-08-09,0.75,2021,8,9,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-08-10,0.75,2021,8,10,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-08-11,0.75,2021,8,11,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-08-12,0.75,2021,8,12,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-08-13,0.75,2021,8,13,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-08-16,0.75,2021,8,16,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-08-17,0.75,2021,8,17,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-08-18,0.75,2021,8,18,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-08-19,0.75,2021,8,19,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-08-20,0.75,2021,8,20,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-08-23,0.75,2021,8,23,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-08-24,0.75,2021,8,24,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-08-25,0.75,2021,8,25,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-08-26,0.75,2021,8,26,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-08-27,0.75,2021,8,27,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-08-30,0.75,2021,8,30,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-08-31,0.75,2021,8,31,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-09-01,1.5,2021,9,1,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-09-02,1.5,2021,9,2,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-09-03,1.5,2021,9,3,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-09-06,1.5,2021,9,6,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-09-07,1.5,2021,9,7,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-09-08,1.5,2021,9,8,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-09-09,1.5,2021,9,9,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-09-10,1.5,2021,9,10,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-09-13,1.5,2021,9,13,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-09-14,1.5,2021,9,14,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-09-15,1.5,2021,9,15,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-09-16,1.5,2021,9,16,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-09-20,1.5,2021,9,20,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-09-21,1.5,2021,9,21,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-09-22,1.5,2021,9,22,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-09-23,1.5,2021,9,23,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-09-24,1.5,2021,9,24,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-09-27,1.5,2021,9,27,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-09-28,1.5,2021,9,28,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-09-29,1.5,2021,9,29,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-09-30,1.5,2021,9,30,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-10-01,1.5,2021,10,1,4
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-10-04,1.5,2021,10,4,4
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-10-05,1.5,2021,10,5,4
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-10-06,1.5,2021,10,6,4
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-10-07,1.5,2021,10,7,4
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-10-08,1.5,2021,10,8,4
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-10-12,1.5,2021,10,12,4
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-10-13,1.5,2021,10,13,4
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-10-14,2.75,2021,10,14,4
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-10-15,2.75,2021,10,15,4
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-10-18,2.75,2021,10,18,4
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-10-19,2.75,2021,10,19,4
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-10-20,2.75,2021,10,20,4
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-10-21,2.75,2021,10,21,4
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-10-22,2.75,2021,10,22,4
